feature,p_val,A,fdr,signi
EPS8,4.539589946176842e-57,1.4602368463856632,2.269794973088421e-53,True
QDPR,7.449513761207301e-51,1.4599680654428564,3.7247568806036506e-47,True
MIF,2.9883385916339607e-49,1.4597997454767817,1.4941692958169803e-45,True
CTSB,9.729621017773334e-26,1.4594217069885687,4.864810508886667e-22,True
H1-4,2.6968326554291174e-20,1.4591389408555238,1.3484163277145588e-16,True
TSPAN5,7.630170736259614e-29,1.4580476641417874,3.8150853681298067e-25,True
IL1RAP,1.3402691398820555e-55,1.4578493220528854,6.701345699410278e-52,True
SERP2,1.060744787443492e-33,1.4577398399129984,5.303723937217461e-30,True
OSBPL6,2.286547773727645e-22,1.4573856687733995,1.1432738868638224e-18,True
ARG2,9.690605376880057e-28,1.4568129428308227,4.845302688440028e-24,True
DISC1,1.267255951515661e-55,1.4552927108959417,6.3362797575783055e-52,True
TMEM132C,6.954703132936812e-27,1.454757796967328,3.477351566468406e-23,True
RAP1GAP2,6.728275282359606e-33,1.4545753465711622,3.3641376411798034e-29,True
AC027288.3,1.2826843190608765e-35,1.4540813450333934,6.413421595304382e-32,True
MTSS1,2.4412453864428672e-15,1.4519850589462058,1.2206226932214336e-11,True
AHCYL2,2.0504663698187766e-24,1.4519678311434143,1.0252331849093882e-20,True
MEG8,1.9496681634357647e-23,1.450812363954448,9.748340817178823e-20,True
PCSK5,8.713751441155998e-64,1.4506262822783689,4.3568757205779993e-60,True
ST18,1.2168459334012018e-15,1.4501799992762117,6.084229667006009e-12,True
RUNDC3A,1.4985305937273522e-44,1.4494920135025906,7.49265296863676e-41,True
FMNL2,2.3192452447004492e-30,1.44805667831706,1.1596226223502246e-26,True
SLC2A13,2.299972525513453e-38,1.446731742555385,1.1499862627567266e-34,True
CNTNAP2,3.797625606429773e-23,1.444575657267697,1.8988128032148865e-19,True
CDC42EP3,1.6779791233905646e-26,1.4445158040038668,8.389895616952823e-23,True
TGFBR3,4.820029092004364e-58,1.4443345129609897,2.410014546002182e-54,True
TCF7L1,4.8561427843548773e-60,1.4441562231347986,2.4280713921774387e-56,True
TMEM117,3.930503502942579e-55,1.4429689741084684,1.9652517514712896e-51,True
GLYATL2,3.910694623816184e-22,1.4419449580649943,1.955347311908092e-18,True
RAB3B,2.4050921353130773e-33,1.4377410166594746,1.2025460676565387e-29,True
SAMD4A,7.099788333568671e-56,1.4373762326923538,3.5498941667843354e-52,True
LRRC49,1.821989261410481e-30,1.4372963369076048,9.109946307052404e-27,True
SIPA1L1,4.668972730388629e-49,1.436378624650561,2.3344863651943144e-45,True
CYTH1,1.6863017607973856e-30,1.4363238142995605,8.431508803986928e-27,True
TSC22D4,1.3283367965475153e-54,1.4358875196096146,6.641683982737576e-51,True
KIAA1549L,1.569460836904849e-29,1.4339578551423098,7.847304184524245e-26,True
CACYBP,1.5304193574503296e-39,1.4337831323260468,7.652096787251649e-36,True
NR2F1,5.602010688799657e-52,1.4333278487123828,2.8010053443998285e-48,True
CDK8,1.7610932158751272e-22,1.4324444461940662,8.805466079375636e-19,True
AFF3,3.787136911842831e-51,1.431830777811904,1.8935684559214157e-47,True
GATM,2.720983214514668e-51,1.4274051222309776,1.3604916072573338e-47,True
PDE3B,1.4325557832800414e-28,1.4242964525010327,7.162778916400207e-25,True
PHLPP1,1.1974732431083846e-45,1.423726494316996,5.987366215541924e-42,True
MEIS2,4.0695357973912785e-18,1.4228374837128315,2.034767898695639e-14,True
RGS7BP,4.491278927393421e-28,1.4201947226245333,2.2456394636967105e-24,True
OLFM3,3.5725667272061395e-34,1.419071296482068,1.7862833636030698e-30,True
BACH1,2.6734836934043286e-46,1.4185378951301084,1.3367418467021643e-42,True
UBE2S,3.2118213997543883e-38,1.4166507723560062,1.6059106998771942e-34,True
DPYSL4,1.5433484264159636e-30,1.4139036613997664,7.716742132079819e-27,True
STXBP5L,1.0978400187447396e-28,1.4123011081078642,5.489200093723698e-25,True
MYO10,3.747469162744716e-60,1.4122286317643715,1.8737345813723579e-56,True
LRRN2,1.439892760704198e-37,1.40932504258531,7.1994638035209905e-34,True
NTNG1,4.86550215249926e-36,1.4078701930260709,2.43275107624963e-32,True
ABI3BP,8.284530873220844e-17,1.4071669672206402,4.142265436610422e-13,True
FAM117B,7.634648456223146e-15,1.4064046652396716,3.817324228111573e-11,True
NR2F1-AS1,5.890501444684714e-54,1.405534783828029,2.945250722342357e-50,True
SLC7A5,3.2497975333490116e-27,1.4048921131819352,1.624898766674506e-23,True
GDAP1,8.130000974376401e-33,1.4017865739557211,4.0650004871882e-29,True
GCHFR,1.261916186596822e-34,1.4007906358718023,6.30958093298411e-31,True
IGSF11,1.3515412079679744e-48,1.4003524130408112,6.757706039839872e-45,True
MARCHF3,2.472843241570691e-49,1.3970888565708661,1.2364216207853455e-45,True
AATK,2.294618467399434e-48,1.3953010686799145,1.147309233699717e-44,True
RYR3,1.05780992750769e-22,1.3952873949032367,5.2890496375384495e-19,True
BBC3,8.950931929826527e-31,1.3924420293136663,4.475465964913263e-27,True
CXCR4,3.905592666534287e-34,1.3924221042053584,1.9527963332671433e-30,True
AC099489.1,3.579211585121131e-21,1.391133512448731,1.7896057925605656e-17,True
BACE2,8.877301702600355e-56,1.3909183817932314,4.438650851300177e-52,True
ITGB8,1.0467765434813715e-56,1.3902572235364552,5.233882717406858e-53,True
EPHA6,9.788311498258754e-20,1.388399086372068,4.894155749129377e-16,True
ARL15,5.092952724458515e-38,1.3876701488146188,2.5464763622292575e-34,True
ISOC1,6.933728386668288e-32,1.387089353894206,3.466864193334144e-28,True
ART3,2.8734697434764603e-51,1.3867115546278306,1.43673487173823e-47,True
CPEB4,1.1108111953528092e-30,1.386700211753501,5.5540559767640465e-27,True
ROBO2,1.0634146507554788e-51,1.3865262532583449,5.317073253777394e-48,True
PEX5L,4.982628712351997e-32,1.3862691210124631,2.4913143561759985e-28,True
SQLE,2.198935277785959e-24,1.3847291455201376,1.0994676388929795e-20,True
DUSP16,2.9336849916167793e-40,1.3836763574003972,1.4668424958083896e-36,True
DNM1,6.5344308736036e-23,1.383358512988182,3.2672154368018003e-19,True
FN1,5.970938487639458e-48,1.3823933049303747,2.985469243819729e-44,True
HS6ST3,1.8115270752396457e-33,1.3809609607089492,9.057635376198228e-30,True
DAB1,1.0627562471474446e-40,1.3808124670860658,5.313781235737223e-37,True
SLIT2,4.417127411503152e-49,1.3805019156214122,2.208563705751576e-45,True
SAMHD1,1.0921610708687723e-46,1.379175558669273,5.460805354343861e-43,True
SESN1,2.3828081313989672e-29,1.3791597486968121,1.1914040656994835e-25,True
PHLDB2,3.350608646334718e-52,1.3782538777329771,1.675304323167359e-48,True
SOX6,6.475125252886964e-52,1.3780970684816722,3.237562626443482e-48,True
H2AC17,1.7161892650691208e-17,1.3756515555917141,8.580946325345604e-14,True
FOXO1,5.335001203736584e-48,1.3749208138676543,2.667500601868292e-44,True
RORB,1.5462734490962154e-27,1.3737093049345601,7.731367245481077e-24,True
AC012409.2,1.5992920552941162e-48,1.3722559746538807,7.996460276470581e-45,True
DNAJA4,2.7605641562526774e-36,1.3716917517240914,1.3802820781263387e-32,True
GNB5,7.061043509793222e-27,1.3715608313006549,3.530521754896611e-23,True
WWC2,7.872093665071213e-48,1.3694773652097485,3.9360468325356064e-44,True
DTNB,5.322734921346908e-20,1.369450960088577,2.661367460673454e-16,True
NPR3,2.5678626297152913e-54,1.3692465549051702,1.2839313148576456e-50,True
NRIP1,2.7804235189021785e-41,1.3684521390328483,1.3902117594510894e-37,True
PCBD1,1.0330167382137869e-32,1.3676669364921077,5.165083691068935e-29,True
CSRNP3,7.454163260608387e-21,1.3676174144954931,3.7270816303041936e-17,True
UST,1.4532130699643794e-48,1.36714658367739,7.266065349821898e-45,True
SPSB4,5.846005555518117e-29,1.3659317516399594,2.9230027777590586e-25,True
NRCAM,1.102976187587264e-17,1.3652051005806778,5.5148809379363206e-14,True
PDE7B,4.521980691030753e-50,1.3650626161074029,2.2609903455153763e-46,True
FAM184A,1.4052894692001322e-18,1.3646434793162792,7.0264473460006615e-15,True
ATF7IP2,2.979965511368661e-45,1.3630279164446433,1.4899827556843304e-41,True
NIBAN1,2.829124324130929e-51,1.3612207971688146,1.4145621620654646e-47,True
HOXD3,4.6535868480417934e-27,1.3611683496016567,2.3267934240208966e-23,True
COL2A1,9.954662990064431e-50,1.360758699677247,4.977331495032216e-46,True
CTNND2,1.5812685910198383e-23,1.360660031277743,7.906342955099192e-20,True
ST6GAL2,8.045850828803372e-24,1.3606455435002052,4.022925414401686e-20,True
PRICKLE2,2.5455736240544584e-41,1.3598803367926382,1.2727868120272292e-37,True
GRID2,2.3713868096383626e-43,1.3578664417460897,1.1856934048191813e-39,True
NPAS3,3.6962347781253194e-48,1.3573802181219383,1.8481173890626598e-44,True
PTPN14,2.082212919044431e-52,1.3570967253451964,1.0411064595222154e-48,True
KCND2,1.5958312350719738e-32,1.3566931828730073,7.979156175359869e-29,True
KCNQ1OT1,9.411279236587169e-42,1.3561150967109499,4.705639618293584e-38,True
KCNQ2,1.6345919812030058e-38,1.355410800516061,8.172959906015029e-35,True
ZNF33B,2.8487282954264925e-28,1.3549521816618524,1.4243641477132464e-24,True
LINC00511,1.6784716606358574e-44,1.3541338176518138,8.392358303179287e-41,True
MAB21L2,4.8004194546947037e-32,1.3525816231073482,2.4002097273473517e-28,True
LHFPL6,1.4211430622283484e-46,1.3514253700041443,7.105715311141742e-43,True
MXD1,1.2350305480228154e-33,1.3510897403022364,6.175152740114077e-30,True
RASAL2,4.968784564648156e-22,1.3509474568573485,2.484392282324078e-18,True
RTN2,6.513346940328979e-30,1.350752769679859,3.256673470164489e-26,True
TNFAIP6,3.9986092379033785e-53,1.3507493449393781,1.9993046189516892e-49,True
PRDX2,8.565550129692964e-43,1.3477442320799031,4.2827750648464816e-39,True
DHRS3,2.7914894053285196e-51,1.3465482191500122,1.3957447026642598e-47,True
SLITRK6,3.0257303559278607e-47,1.3454852460277138,1.5128651779639303e-43,True
STARD13-AS,2.790656053613612e-46,1.3450158167948567,1.395328026806806e-42,True
H1-1,8.55842055469795e-17,1.3429616843740262,4.279210277348975e-13,True
BCHE,3.2534247315379475e-42,1.3428068508327695,1.6267123657689738e-38,True
LGI1,6.189778849633327e-44,1.3427262941356082,3.0948894248166636e-40,True
NPAS4,2.302032255193673e-28,1.3412392983782744,1.1510161275968367e-24,True
INTS6,5.0062958092957085e-36,1.3409200502570247,2.503147904647854e-32,True
ELF1,1.1731895929388934e-46,1.3390420315496725,5.865947964694467e-43,True
UTY,8.557163321049844e-41,1.3388347524712756,4.278581660524922e-37,True
CCN1,9.181918823881279e-49,1.338771572713694,4.590959411940639e-45,True
PDGFC,1.3118677314935898e-48,1.3372015982679772,6.559338657467948e-45,True
TAOK3,7.557886804585278e-37,1.3340217205923226,3.778943402292639e-33,True
USP9Y,1.3103639129983109e-28,1.333283400616557,6.551819564991554e-25,True
RGS3,7.128982112958587e-15,1.333257396267701,3.5644910564792935e-11,True
ROR1,7.054289687128106e-41,1.3326360660182974,3.527144843564053e-37,True
C1QL1,1.6369579801572015e-16,1.3317573058248415,8.184789900786007e-13,True
HIP1,9.609884132365345e-23,1.3313549628640313,4.804942066182673e-19,True
PRDM16,1.4026489182061547e-49,1.3303536430169993,7.013244591030773e-46,True
RASGEF1B,1.9193658401313805e-17,1.3298807046743106,9.596829200656903e-14,True
GRIA2,1.8145602959113847e-26,1.3290458544262393,9.072801479556923e-23,True
CDH18,5.551297916064222e-21,1.328832146770469,2.775648958032111e-17,True
KAZN,1.4850218577454981e-22,1.3259784884437353,7.425109288727491e-19,True
HHIP,4.641634315696531e-27,1.3251582637827795,2.3208171578482654e-23,True
DENND5B,1.217960796021043e-21,1.3246578761811225,6.0898039801052154e-18,True
RDH10,9.34446817399154e-36,1.32420406785659,4.67223408699577e-32,True
NR6A1,5.599180291196183e-38,1.3229761377162812,2.7995901455980917e-34,True
ITM2A,6.7585515148652475e-47,1.3216127266733777,3.3792757574326237e-43,True
AK1,1.0426854163632995e-33,1.3215340225125587,5.213427081816498e-30,True
PLAAT3,3.4578266356086276e-27,1.3205918583573446,1.7289133178043138e-23,True
PDE1C,3.346199066619832e-45,1.3195315730083232,1.673099533309916e-41,True
KCNQ3,2.592828933144651e-13,1.31936371051441,1.2964144665723256e-09,True
GPR22,4.903394164882926e-35,1.3193504025786955,2.451697082441463e-31,True
LRRN3,1.0880091532061438e-24,1.3191420809516883,5.440045766030719e-21,True
FNDC5,4.5963938382945917e-20,1.317652955480184,2.2981969191472956e-16,True
S1PR3,5.939745072742411e-40,1.3166086979494573,2.9698725363712057e-36,True
CNTN4,4.204676666345712e-38,1.3162984350865288,2.102338333172856e-34,True
GLCE,1.2913080808589244e-24,1.315482896813528,6.456540404294622e-21,True
SPATA13,1.132982155341435e-44,1.3134947444030212,5.664910776707176e-41,True
GINS3,4.937925294460996e-47,1.3120403370804412,2.468962647230498e-43,True
TINAGL1,1.5767480140704117e-34,1.3117978744911207,7.883740070352059e-31,True
ABCC4,3.259385254415491e-14,1.3096332382031288,1.6296926272077456e-10,True
PLS3,4.0193511443959953e-47,1.3085017853846077,2.0096755721979978e-43,True
LINC02798,1.4978338164491407e-45,1.307363867681913,7.489169082245703e-42,True
CDKN1C,7.748043676573459e-17,1.306788826004544,3.8740218382867295e-13,True
EZH2,1.6035434636558745e-35,1.3066326640043613,8.017717318279372e-32,True
CGAS,1.2328846371439814e-37,1.3053028943472187,6.164423185719907e-34,True
CEMIP2,1.3884210589763473e-38,1.3021946645918523,6.942105294881737e-35,True
PRSS12,5.391993987975789e-38,1.3011789765502777,2.6959969939878943e-34,True
LRRN1,1.1378942942709723e-43,1.299788643412775,5.689471471354861e-40,True
CNTN6,6.431917842097419e-46,1.298219428891009,3.2159589210487095e-42,True
ATF3,2.1038827088910117e-33,1.2979988236418234,1.0519413544455059e-29,True
PLEKHG1,2.8915626951654624e-41,1.2975998735670433,1.4457813475827311e-37,True
IRS2,3.540014055334982e-31,1.2957531500449497,1.770007027667491e-27,True
FBXL2,9.504157892495067e-12,1.294384380495691,4.752078946247533e-08,True
TTC8,2.0422215662208193e-27,1.2936971146292988,1.0211107831104096e-23,True
TSHZ2,2.751983361614724e-19,1.2930755595393322,1.3759916808073619e-15,True
IL1RAPL2,2.4777059887000403e-46,1.2918445798878273,1.2388529943500201e-42,True
KCNIP4,6.889897861727985e-29,1.2918285960238416,3.4449489308639925e-25,True
EZR,5.6896250397646816e-21,1.2914267166515776,2.844812519882341e-17,True
MAB21L1,1.5499594566296698e-25,1.291268704485498,7.749797283148349e-22,True
SORBS2,9.253395447761135e-47,1.291120243283171,4.626697723880567e-43,True
PLCH1,2.182392299313968e-46,1.2904220121015992,1.0911961496569841e-42,True
ADIPOR2,5.096972809336625e-32,1.2901083303470489,2.5484864046683125e-28,True
PPP1R9A,1.6249941050592281e-15,1.2898107956833111,8.124970525296141e-12,True
ZFP36L2,2.1364619722541606e-42,1.287862971469064,1.0682309861270803e-38,True
CLSTN2,1.9655824267039287e-21,1.2878503553547416,9.827912133519643e-18,True
SERPINE2,3.070076298424668e-35,1.2870801148638418,1.535038149212334e-31,True
CAVIN1,4.423203112911335e-38,1.28673450133939,2.2116015564556674e-34,True
LUZP1,8.728137105237513e-33,1.2866993723158777,4.364068552618756e-29,True
FAM171B,3.277152812874562e-22,1.2849006113422112,1.6385764064372812e-18,True
EPHA5,4.437249961692753e-42,1.2843504631359397,2.2186249808463767e-38,True
FAM241B,5.50210433834389e-32,1.2825517047717543,2.751052169171945e-28,True
MCF2L,1.47785892664065e-21,1.2822199255969833,7.38929463320325e-18,True
ABHD14A,1.8220062400747852e-31,1.282217030621507,9.110031200373926e-28,True
AC092924.2,6.407163385923738e-31,1.28040603213902,3.203581692961869e-27,True
RNF150,2.7638366008402373e-27,1.2800064393976824,1.3819183004201187e-23,True
LINC01197,9.334312667914087e-40,1.2783752812405467,4.667156333957044e-36,True
NR4A1,1.7133424646424217e-33,1.2776252624093063,8.566712323212109e-30,True
HMX3,2.0017395505373922e-32,1.2774493566096092,1.0008697752686961e-28,True
HSPA4L,4.598126440221815e-31,1.2769762652067973,2.2990632201109074e-27,True
CDC14A,8.266203528849783e-36,1.2748094851946488,4.1331017644248913e-32,True
CEND1,1.9878288789393234e-32,1.2734351463319755,9.939144394696618e-29,True
NFKB1,6.819907754955059e-40,1.2718975169962214,3.4099538774775295e-36,True
CAMK1D,1.376088681665577e-21,1.2704307899819107,6.880443408327885e-18,True
NDUFA4L2,4.087495786064891e-26,1.2698769399410714,2.0437478930324455e-22,True
IER5,1.0380914942654154e-31,1.2697073149577212,5.1904574713270765e-28,True
NCALD,3.533612278145129e-18,1.2696921900620055,1.7668061390725644e-14,True
RAB11FIP1,4.87820780391628e-38,1.269331407384825,2.4391039019581404e-34,True
ZDHHC20,2.951552617217328e-33,1.2686675958876021,1.475776308608664e-29,True
LGALS3,1.5899531780528634e-30,1.267681920704304,7.949765890264317e-27,True
COL12A1,1.1163692860406818e-46,1.2667545999271232,5.5818464302034086e-43,True
DOCK10,4.602446839837475e-39,1.2663673484071252,2.3012234199187374e-35,True
KIF11,7.91842430079367e-23,1.2656673010201316,3.959212150396835e-19,True
LINC01561,1.9276648446901357e-24,1.2656405848645875,9.638324223450679e-21,True
DLK1,1.0825068437205935e-31,1.2655002278623206,5.412534218602967e-28,True
FBLN5,1.3843968960292427e-43,1.2650155531702776,6.9219844801462135e-40,True
TBC1D9,5.949792790505905e-22,1.2643354337179598,2.9748963952529525e-18,True
SMC5-AS1,1.5228326876962246e-41,1.2632506826990164,7.614163438481123e-38,True
CORO1A,4.487158133691835e-36,1.262857490185677,2.2435790668459177e-32,True
RARB,3.336986412914284e-41,1.2597737387641137,1.6684932064571418e-37,True
CTSC,4.692776106578761e-46,1.2592936707805382,2.3463880532893802e-42,True
PPP1R1C,1.2242656744527878e-40,1.258141030910266,6.121328372263939e-37,True
AL358075.2,1.0269741848176184e-15,1.2578866588334519,5.1348709240880916e-12,True
LINC01695,2.9205839728396503e-19,1.2565440429094041,1.4602919864198251e-15,True
ABLIM1,1.0803513466987116e-15,1.2551251028961596,5.401756733493558e-12,True
GALNTL6,5.777143505515684e-14,1.2549214238405464,2.888571752757842e-10,True
MRPL18,4.723730488415057e-30,1.2548336270948142,2.3618652442075286e-26,True
AC099792.1,1.2406815553115145e-42,1.2541642490987073,6.203407776557572e-39,True
FGF2,1.9673237650140005e-39,1.2541088835853234,9.836618825070002e-36,True
RGS6,2.2649085549642494e-15,1.2534354830983911,1.1324542774821247e-11,True
ID1,3.5800447365457843e-16,1.252963816345332,1.7900223682728921e-12,True
SNCG,9.656363677402837e-24,1.2512957678693137,4.828181838701419e-20,True
SLC8A1-AS1,1.2962984528891648e-25,1.2501534183784464,6.481492264445824e-22,True
RABGGTB,4.579762856222312e-24,1.2494143451963917,2.289881428111156e-20,True
RASD1,1.8699571282012136e-27,1.2482360947735782,9.349785641006068e-24,True
TCEAL5,3.158168960521499e-25,1.2481939409765088,1.5790844802607494e-21,True
ENAH,8.743126267576308e-24,1.2479724291252428,4.3715631337881543e-20,True
PPP1R1A,1.0126810186277737e-28,1.2476389916501949,5.063405093138869e-25,True
EFNB2,4.736546556808598e-33,1.2472854671844382,2.368273278404299e-29,True
RANBP17,2.7195267316594344e-23,1.2466627880383205,1.359763365829717e-19,True
RNASE1,4.74661956125402e-33,1.2465081800747395,2.3733097806270098e-29,True
TENT5A,1.0913925141654725e-35,1.2464934265481598,5.456962570827362e-32,True
GRIK3,1.8165462413720069e-34,1.2450853066163767,9.082731206860034e-31,True
PTGER3,5.057824986445396e-27,1.2442559836183598,2.5289124932226982e-23,True
TMEM71,9.092008618074979e-38,1.243212917020218,4.54600430903749e-34,True
NXPH2,1.300995385325288e-13,1.2422951564123612,6.504976926626441e-10,True
PALM2AKAP2,2.292268064740449e-34,1.2418909011456125,1.1461340323702244e-30,True
MGAT5,1.993883518243835e-19,1.241803261199673,9.969417591219174e-16,True
ADAMTS17,2.6897220493436097e-35,1.2402721066690172,1.344861024671805e-31,True
IDI1,2.5849910587174196e-18,1.236923706688982,1.2924955293587098e-14,True
GPR155,3.1619053187813925e-34,1.23671992360496,1.5809526593906962e-30,True
ATP1B1,2.245161672025708e-25,1.2356995497053207,1.122580836012854e-21,True
IGFBPL1,6.856908716053873e-32,1.2356522696819536,3.4284543580269368e-28,True
COBL,4.176147435109411e-42,1.2355738884816216,2.0880737175547055e-38,True
TRIM67,2.2435351819019114e-22,1.2354808533907047,1.1217675909509557e-18,True
INSIG1,2.0939978897495774e-15,1.2348524690702556,1.0469989448747887e-11,True
AL033504.1,6.020511989070005e-34,1.2333911574388143,3.0102559945350026e-30,True
FRAS1,2.150767529876163e-41,1.2319443781700774,1.0753837649380815e-37,True
PLCB1,1.1783274786786624e-33,1.2316224565254035,5.891637393393312e-30,True
EFNA5,1.1091893228484343e-32,1.231179243008845,5.545946614242172e-29,True
KCNJ3,1.4560330930061952e-17,1.230770120615026,7.280165465030976e-14,True
TENM3-AS1,2.0997562451811884e-34,1.2291883687043277,1.0498781225905942e-30,True
PLN,1.1337401879678565e-25,1.228746862728824,5.668700939839283e-22,True
POU2F1,5.777326120687736e-31,1.2269379984517634,2.888663060343868e-27,True
H1-9P,9.902282652243302e-34,1.2262599340792968,4.951141326121651e-30,True
ZFAND2A,1.0414815480957684e-27,1.223469501877958,5.207407740478842e-24,True
MMADHC-DT,9.046102131446831e-38,1.2211604264061848,4.523051065723416e-34,True
AL050309.1,3.912825484636983e-30,1.220866998839602,1.9564127423184914e-26,True
AL157829.1,1.759035794623748e-24,1.2183801808041324,8.795178973118739e-21,True
PTPRM,1.9351144155865562e-37,1.2175459891477838,9.675572077932782e-34,True
RARRES2,4.890468033065684e-44,1.2159513498419452,2.445234016532842e-40,True
SEMA3A,9.489072763458866e-21,1.2155639519715218,4.744536381729433e-17,True
FGL2,9.860030336396597e-24,1.214838977475917,4.9300151681982985e-20,True
LINC01748,2.7477026239906414e-39,1.2113152435683245,1.3738513119953207e-35,True
ZFHX2,1.884908808829562e-21,1.2107922580527126,9.424544044147811e-18,True
FLNB,3.3162484301942647e-16,1.210064606113916,1.6581242150971323e-12,True
COL11A1,5.3478805505769197e-39,1.2093212809383795,2.67394027528846e-35,True
SQSTM1,2.2950094189619093e-31,1.209112929055718,1.1475047094809546e-27,True
BICC1,4.6642700528713294e-33,1.2079715123385388,2.3321350264356647e-29,True
APOA1,1.5334767917550478e-38,1.207678288871331,7.667383958775239e-35,True
FRMD3,7.828403090711464e-35,1.2075592425557469,3.914201545355732e-31,True
OTUD7A,3.460270344024342e-12,1.2074618064967886,1.730135172012171e-08,True
TMEM14A,8.774947458172073e-33,1.2062646128579972,4.3874737290860364e-29,True
PRKD1,5.1865433753706105e-30,1.2060662540259637,2.593271687685305e-26,True
LMCD1-AS1,1.127434312283101e-33,1.2047033343249347,5.6371715614155045e-30,True
HBEGF,4.645245624651572e-36,1.2044658002149702,2.322622812325786e-32,True
FHDC1,8.873067180743854e-35,1.2025895276647947,4.436533590371926e-31,True
MYO1E,4.8615860947094264e-30,1.2017778870595996,2.4307930473547132e-26,True
REL,7.7942709941205535e-28,1.2007046412827307,3.897135497060277e-24,True
CARMIL1,8.184062987692683e-18,1.1991486712582113,4.0920314938463413e-14,True
HS6ST2,3.520013467885856e-12,1.1987462605044958,1.760006733942928e-08,True
ROGDI,1.287754922204664e-25,1.1977710531508172,6.43877461102332e-22,True
CRIP2,2.0427991881775614e-30,1.1964862374047336,1.0213995940887806e-26,True
FABP3,1.7064264796797898e-32,1.1936856352553726,8.532132398398949e-29,True
MORC4,4.8299518520058884e-32,1.1886528701325547,2.414975926002944e-28,True
RAB31,4.783623266869332e-30,1.1875149920807302,2.391811633434666e-26,True
LINC02641,7.259950887163095e-11,1.1872856891742025,3.6299754435815475e-07,True
STXBP5,6.006895708886143e-13,1.1870066256167648,3.0034478544430714e-09,True
SH3RF1,4.3501865416976814e-35,1.1852721763224068,2.175093270848841e-31,True
LIN7A,6.244447044277146e-22,1.1836338773564803,3.122223522138573e-18,True
MYLIP,3.776195828008912e-33,1.182522979927068,1.8880979140044562e-29,True
KITLG,3.435625415482925e-39,1.1814219053741277,1.7178127077414625e-35,True
RAD51B,2.300655262191046e-30,1.180377295790434,1.1503276310955229e-26,True
HSPA2,1.5833612079270618e-28,1.1799176868493948,7.9168060396353085e-25,True
SYNDIG1,4.1746713769887703e-19,1.1797328823653601,2.0873356884943853e-15,True
LRRC7,2.783581554982346e-29,1.179276195775437,1.3917907774911732e-25,True
COL28A1,2.7040147991737708e-37,1.1787304455043877,1.3520073995868853e-33,True
FSTL3,2.796322527693631e-34,1.1785758618643678,1.3981612638468155e-30,True
MAP3K5,1.2138813292913048e-15,1.176509565454741,6.069406646456524e-12,True
EGLN3,1.4803681072084085e-21,1.175762965173843,7.401840536042042e-18,True
HS3ST2,1.5537566448026215e-20,1.1736466002065467,7.768783224013108e-17,True
AL591519.1,3.7872446370279506e-16,1.1735160906836921,1.8936223185139753e-12,True
MSRB3,1.286891679821826e-35,1.1704079750968814,6.43445839910913e-32,True
SLCO5A1,3.4822466572515955e-18,1.170147964145773,1.7411233286257977e-14,True
CACNB2,1.3499912114568e-18,1.1689828902251436,6.7499560572840005e-15,True
PAK1,1.7088281420861613e-19,1.168838839086642,8.544140710430807e-16,True
HUNK,2.7663705599616175e-27,1.1684859748441658,1.383185279980809e-23,True
TRABD2B,1.5307704081456326e-37,1.166909670251313,7.653852040728163e-34,True
SLC35G2,1.542615274923314e-25,1.1642638869336546,7.71307637461657e-22,True
ANK2-AS1,4.149499013178395e-18,1.1628438193732389,2.0747495065891977e-14,True
ZDHHC14,2.080211611132094e-13,1.162816734550385,1.040105805566047e-09,True
ASXL3,8.557728599627284e-11,1.1617630916613337,4.278864299813642e-07,True
SARM1,7.003178681009677e-15,1.1611399282022932,3.501589340504839e-11,True
MB21D2,5.8170813760265045e-39,1.158947358911493,2.908540688013252e-35,True
NXN,6.622407375267031e-28,1.1587641310435655,3.311203687633515e-24,True
AC009264.1,1.1948851865274269e-21,1.1570202325007055,5.974425932637134e-18,True
KLC2,1.4317152126159158e-21,1.1558140785108328,7.158576063079579e-18,True
PENK,8.158812279881018e-24,1.1556557432455679,4.0794061399405087e-20,True
EPHA7,7.518031723581749e-10,1.1547986790396663,3.7590158617908744e-06,True
TXNIP,1.095913889096544e-31,1.154065438501768,5.479569445482719e-28,True
FBXO34,1.0372916067949672e-22,1.1512970652457706,5.186458033974836e-19,True
CD44,2.589788329269792e-24,1.1507973853669824,1.2948941646348959e-20,True
HIVEP2,3.9066894558354193e-28,1.1502025909824598,1.9533447279177095e-24,True
TM7SF2,6.575567227760997e-22,1.1494489214943826,3.2877836138804983e-18,True
MCU,1.5623027474515656e-26,1.1484475238235519,7.811513737257828e-23,True
TMSB15A,1.5441901461391761e-31,1.1481789899765373,7.72095073069588e-28,True
GCNT1,2.2656181493116902e-29,1.1477442329315863,1.1328090746558451e-25,True
CIT,1.0037680760678281e-26,1.1470239511680673,5.0188403803391406e-23,True
LINC01473,4.19337211184717e-28,1.146910969688691,2.0966860559235853e-24,True
H2AX,7.549505809719996e-26,1.1464415629226048,3.7747529048599985e-22,True
PLCB4,2.0290252249556748e-13,1.1459775336585503,1.0145126124778374e-09,True
SBSPON,1.1698019775256141e-21,1.1454791560010997,5.8490098876280706e-18,True
GABRA2,4.6730114117222346e-33,1.145124548895033,2.3365057058611174e-29,True
DBH,1.4546764639606542e-17,1.1445128735380168,7.273382319803271e-14,True
SH3GL3,2.952830650650061e-12,1.1437611998952713,1.4764153253250304e-08,True
