feature,module,A,fdr
MAGI2,6,0.6971621230592935,0.0
ARID5A,6,0.46902580381765796,1.896750055834148e-201
HAS2,6,0.6249795785190643,0.0
NEK10,6,0.3403629038737482,1.9756363089476742e-57
DPY19L2P1,6,0.8700791388590909,5.496482041518912e-239
AC023509.6,6,0.33227998891165983,2.0973525541070977e-24
AC015912.3,6,0.38350244955006685,1.5463706094083739e-21
THSD7A,6,0.5939780312655184,2.3854568172566404e-274
ACTA2,6,0.7814249573073816,0.0
PLCL1,6,0.5091358426665527,0.0
ADAMTS9-AS2,6,0.7409048867352745,9.126286600373317e-140
MEF2C,6,0.5431380245413973,0.0
FRY,6,0.3327190289290806,9.001847449899365e-176
BGN,6,0.8984044727701683,0.0
S100A4,6,0.6475130759470504,8.075048553084732e-127
PCOLCE2,6,0.5385997249198363,6.218433642001404e-118
TIAM1,6,0.32546834461052815,5.5801439460898204e-160
HSPA6,6,0.3195687952821541,1.4725562449882998e-58
HSPA1A,6,0.7715335180195175,8.130051110072051e-99
HSPA1B,6,1.1518408011722157,7.033194572526052e-141
COLEC12,6,0.46892615187486314,0.0
CNN1,6,0.34797389110282195,0.0
COL9A2,6,0.46971903450220176,0.0
DDAH1,6,0.31352655881406377,7.33508879429912e-231
CCN1,6,0.635605996709411,0.0
CTSK,6,0.5997038493376371,0.0
S100A10,6,0.7675618928653778,0.0
S100A6,6,0.6506421471087631,0.0
PRRX1,6,0.6379090133409457,0.0
FMOD,6,0.8474552174057405,0.0
RHOB,6,0.59971855988846,4.655723158252854e-236
NRXN1,6,0.7218737223916383,0.0
FAP,6,0.35126765920978875,0.0
ERBB4,6,0.9161687344540979,0.0
ABI3BP,6,0.6642588689250907,1.916417283458517e-210
RASL11B,6,0.3784389629278319,0.0
PDLIM5,6,0.6363231213767655,1.0666018062721507e-147
SCRG1,6,0.4184135573403748,0.0
ANKH,6,0.371305995618531,2.046841923306316e-275
THBS4,6,0.4023636403376065,0.0
PRR16,6,0.3667228399977235,0.0
IER3,6,0.6439298449245158,0.0
SLC16A10,6,0.40948836780759174,1.1120029762479413e-179
RSPO3,6,0.6155497124338465,0.0
NPY,6,0.6087074927941081,5.592883291953767e-109
INHBA,6,0.5174379791345431,0.0
TFPI2,6,0.7465589868423124,3.995801642017783e-149
SFRP1,6,0.8714308323585925,0.0
PENK,6,1.0417265126188793,0.0
CCN3,6,0.5671240870881806,0.0
SCX,6,0.4598653122724262,0.0
ASPN,6,1.1988501503366904,0.0
TGFBR1,6,0.46079435892508147,2.4379331516106984e-221
RGS3,6,0.4521023865255038,0.0
ADAMTSL2,6,0.5058967020329497,0.0
CAMK1D,6,0.3619404525471245,5.0724716346725475e-154
SOX6,6,0.6709965144856794,0.0
FIBIN,6,0.38883076794133764,0.0
NCAM1,6,0.7460802785696544,0.0
TAGLN,6,0.8899724752700642,0.0
KCNA5,6,0.3220978070869642,9.723236661749661e-29
CD9,6,0.4968555887779443,0.0
PDZRN4,6,0.662254663650379,0.0
NELL2,6,0.33956701570832615,0.0
KRT8,6,0.41917062461378957,0.0
POSTN,6,0.8141074984956896,0.0
RGCC,6,0.38943586024568344,0.0
DOCK9,6,0.6180907434543446,1.2741322816639419e-111
LTBP2,6,0.4318618045022319,0.0
CRIP2,6,0.5550740955730856,7.074583864664347e-229
MYO1D,6,0.407362287507797,0.0
LDLRAD4,6,0.43286242580529655,0.0
FHOD3,6,0.6604067545378915,0.0
PLCB4,6,0.39004980112311766,0.0
COL9A3,6,0.6304863261110766,0.0
ADARB1,6,0.5171830843529275,0.0
TIMP3,6,0.7438289604240065,0.0
TSPO,6,0.5640276346450334,0.0
MXRA5,6,0.4469722168238664,0.0
SLC25A4,6,0.3366973086191695,5.608874968938936e-07
SEMA3D,6,0.5632712710308541,0.0
BRINP3,6,0.5340596559785933,0.0
ESRRG,6,0.3822926969444319,0.0
SLC8A1,6,0.5076877103495756,3.23364801352328e-271
CCSER1,6,0.4431038122220517,2.293785428917073e-218
MAML3,6,0.31260779761834445,8.782211524417988e-133
SORBS2,6,0.36985262327495966,0.0
BMP6,6,0.32341785941023216,0.0
ID4,6,0.554014376750526,0.0
HDAC9,6,0.3133572593840506,0.0
RALYL,6,0.7871455703520069,0.0
CTNNA3,6,0.3998548478661567,0.0
GFRA1,6,0.48109115067747815,3.48525643660551e-260
DLG2,6,0.39506949970746374,1.1309890619580091e-153
STK38L,6,0.3835529555663246,0.0
MTUS2,6,0.35707670095647787,9.306070921743071e-122
DGKH,6,0.301975918459061,0.0
FGF14,6,0.721737543271544,0.0
FUT8,6,0.31197066392528616,0.0
RBFOX1,6,0.8103159298455088,1.2394859656052837e-138
GSE1,6,0.4037295792612977,0.0
GATA6-AS1,6,0.30951162690500644,0.0
XIST,6,0.32714194085068327,2.098364675003529e-24
PCDH11X,6,0.40035345171471626,0.0
DANT2,6,0.30663183158942164,3.354673939592538e-254
BCL11A,6,0.3534700257949034,0.0
MECOM,6,0.7487501096569514,0.0
CASC15,6,0.7455867069381128,0.0
AL133346.1,6,0.3946358582172483,1.3466841924258657e-69
DOCK4,6,0.3483507799707946,0.0
ANO4,6,0.46679107166181966,0.0
CDH2,6,0.4389015651545762,0.0
KIF26B,6,0.5827284950100394,0.0
KCNQ5,6,0.5861266696777463,0.0
EPHA7,6,0.5231238462124238,0.0
CLU,6,0.7155016664733185,0.0
SOX5,6,0.6042163430484323,0.0
BEX1,6,0.431422129411141,0.0
LINC01748,6,0.42513757981895006,1.4417988828057648e-88
AC099792.1,6,0.39017397745373367,1.8468880980210976e-135
AL513166.1,6,0.4186156209155162,2.1127082424554374e-39
RGS5,6,0.7753643908053741,0.0
SIPA1L2,6,0.3132177560066653,0.0
CTNNA2,6,0.41810600497561157,0.0
GULP1,6,0.35252847477563864,4.068366303756241e-235
LMCD1,6,0.4360722280628805,0.0
CADPS,6,0.4255829965046767,0.0
MAGI1,6,0.32603131765062027,2.860008725558567e-236
LSAMP,6,0.49417745594201273,0.0
IGSF11,6,0.363196164066406,4.65386236414627e-25
ATP13A3,6,0.5120567308902207,0.0
NSG1,6,0.4093701384508485,0.0
CYTL1,6,0.5259653706224126,9.990181046134472e-268
UCHL1,6,0.3313250579090359,0.0
LIMCH1,6,0.7528960567690238,0.0
SHROOM3,6,0.461665354380683,1.604499600274381e-146
FRAS1,6,0.6440833163915456,0.0
LEF1,6,0.3592858207985592,0.0
INPP4B,6,0.44816137885387314,0.0
GRIA2,6,0.35112478210093245,0.0
HAPLN1,6,0.8062643642769832,0.0
EDIL3,6,0.8815365316553271,0.0
BACH2,6,0.5178574536846916,0.0
SLC22A3,6,0.5353802852761176,0.0
ETV1,6,0.57793859245926,0.0
TWIST1,6,0.41747462397787594,0.0
ZNF804B,6,0.3229926266683433,1.534771522590353e-45
RELN,6,0.4036220865387202,0.0
NRCAM,6,0.41483693901384516,0.0
PTPRZ1,6,0.3367801874296971,0.0
PLXNA4,6,0.347657651650198,0.0
CTNNAL1,6,0.3720578038903336,0.0
GPR158,6,0.6207075788053609,0.0
BAMBI,6,0.616773911552761,0.0
FGFR2,6,0.37937069487115377,0.0
MPPED2,6,0.324744478129643,0.0
GAB2,6,0.39256055069024565,3.5653408746400746e-246
SLN,6,0.41141765828774673,0.0
DUSP16,6,0.3587196573560344,2.2100666658028534e-85
PDE3A,6,0.921951665435838,0.0
PRICKLE1,6,0.5110751796673657,0.0
TMTC2,6,1.08746733351071,0.0
ANKS1B,6,0.3793420781765998,0.0
TMEM132C,6,0.566242601853853,0.0
TNFRSF19,6,0.3648441351585473,0.0
DCLK1,6,0.39670382512960767,0.0
RNASE1,6,0.34546049850762195,0.0
CHRNA7,6,0.3184414435885625,3.3980823579800735e-19
FRMD5,6,0.561457981267859,0.0
APCDD1,6,0.6196594611089274,0.0
DOK6,6,0.344842223708804,0.0
IL1RAPL2,6,0.43345641061533086,0.0
COL4A5,6,0.33010942187341114,0.0
SPANXA2-OT1,6,0.309853382696974,1.492704603282587e-31
